age,code,wage,benifit
82,21,32016,990.0
79,63,32768,568.0
79,11,44307,1460.0
55,12,41083,1324.0
30,24,48127,1333.0
20,62,25420,372.0
26,35,26507,661.0
34,54,33011,606.0
22,32,31359,768.0
55,23,48122,1374.0
24,92,25408,124.0
84,81,28002,326.0
85,21,52503,1541.0
18,22,52499,1429.0
80,54,23833,530.0
35,22,32180,916.0
67,35,41571,1081.0
95,53,34921,740.0
97,21,50036,1495.0
59,35,28173,755.0
94,31,37768,1037.0
52,11,59678,1877.0
29,22,53190,1466.0
51,92,23177,162.0
58,11,55460,1760.0
99,21,39899,1228.0
85,54,30770,654.0
78,22,32551,998.0
70,11,56926,1824.0
90,35,33431,930.0
86,54,29115,628.0
83,92,27644,230.0
97,22,35504,1108.0
18,22,50102,1366.0
70,11,38834,1281.0
88,23,31712,992.0
41,52,26391,508.0
93,92,27505,246.0
51,81,35382,320.0
75,35,38806,1030.0
25,11,68639,2100.0
86,24,42942,1288.0
36,71,20646,266.0
34,34,27207,691.0
46,22,37927,1088.0
20,21,60058,1634.0
78,22,38094,1145.0
34,34,26971,685.0
67,23,33567,1006.0
99,51,32624,708.0
87,24,37485,1144.0
48,24,40703,1165.0
45,82,29792,273.0
60,92,20828,169.0
20,22,41632,1143.0
31,82,34531,281.0
18,61,25749,373.0
19,54,30079,532.0
93,35,37321,1025.0
45,22,32701,947.0
22,11,53218,1633.0
18,35,31169,757.0
74,21,44511,1310.0
69,62,25616,456.0
49,34,35167,902.0
85,24,56536,1649.0
68,22,35039,1047.0
47,11,58533,1834.0
70,61,29576,511.0
38,31,25648,661.0
98,12,36909,1270.0
38,41,33107,725.0
71,12,33341,1118.0
92,41,35889,871.0
47,51,24381,484.0
37,61,27325,426.0
55,81,23174,246.0
36,23,48423,1351.0
37,11,45166,1416.0
58,35,45247,1152.0
32,61,27911,425.0
28,31,27192,681.0
53,24,58038,1636.0
97,23,39031,1202.0
56,62,25394,431.0
95,81,36005,398.0
69,61,19858,379.0
64,32,22946,642.0
97,53,26480,603.0
89,31,41628,1119.0
68,61,25656,455.0
87,34,39879,1075.0
79,21,55538,1612.0
77,54,23791,524.0
45,33,38861,981.0
93,22,43543,1316.0
44,53,35280,661.0
29,31,35686,881.0
87,22,35013,1078.0
20,33,50956,1222.0
96,61,29294,550.0
95,23,51871,1541.0
62,24,59885,1700.0
24,41,24905,538.0
54,22,39433,1141.0
30,21,47657,1320.0
44,21,37618,1076.0
82,41,27215,680.0
80,35,30765,851.0
68,81,33611,337.0
34,35,40098,992.0
43,22,31313,906.0
44,21,44059,1248.0
38,52,34407,636.0
41,12,38556,1225.0
44,23,40265,1147.0
37,51,26950,510.0
71,52,34875,699.0
52,52,45322,842.0
48,41,30709,694.0
28,21,32106,902.0
78,24,58220,1682.0
58,21,40071,1165.0
18,63,28832,414.0
67,11,43868,1427.0
70,24,53217,1535.0
27,35,30254,750.0
66,32,29810,805.0
36,32,33151,833.0
90,35,45723,1216.0
54,42,27727,644.0
44,22,36102,1036.0
54,22,49443,1408.0
24,12,36799,1143.0
72,71,26356,383.0
79,32,25055,716.0
90,71,22909,379.0
52,12,37764,1219.0
81,24,30407,945.0
21,42,30258,640.0
85,21,57834,1683.0
64,31,38346,1001.0
27,24,59807,1639.0
18,34,35087,848.0
81,52,43587,861.0
43,32,23371,616.0
87,81,23758,303.0
36,61,27675,429.0
95,81,24647,322.0
45,23,37130,1065.0
93,54,32976,704.0
27,41,28867,622.0
93,21,58043,1702.0
81,62,26185,484.0
20,32,31266,762.0
89,21,60217,1754.0
27,24,54908,1509.0
85,51,25384,564.0
51,82,40184,352.0
93,52,31003,671.0
88,21,54923,1611.0
24,92,29431,138.0
75,22,31478,964.0
76,92,28013,220.0
68,22,39595,1169.0
92,41,26317,679.0
74,35,34391,925.0
59,12,49907,1595.0
71,24,49423,1436.0
68,33,31512,848.0
38,91,28602,158.0
41,22,38668,1099.0
58,62,22414,395.0
82,31,33381,915.0
90,61,23707,466.0
35,23,46546,1299.0
21,51,26644,479.0
50,82,28351,272.0
18,21,40565,1111.0
64,32,29767,801.0
25,41,28803,617.0
92,54,28331,625.0
23,81,24107,199.0
72,53,41297,808.0
32,54,29942,552.0
65,12,30617,1026.0
67,11,77869,2447.0
85,41,24083,623.0
19,11,79984,2431.0
33,11,81672,2505.0
57,21,44170,1272.0
59,24,37134,1088.0
39,35,39924,996.0
52,35,50770,1271.0
81,23,41842,1250.0
93,41,35677,868.0
34,22,34166,967.0
59,31,31927,843.0
66,54,21286,464.0
65,21,60708,1727.0
55,34,39460,1012.0
62,41,33789,779.0
57,23,43735,1261.0
63,21,38804,1139.0
20,24,43935,1204.0
20,22,34081,942.0
65,23,34152,1019.0
52,81,34350,315.0
83,92,26583,226.0
92,22,36981,1139.0
93,71,25479,409.0
27,21,57106,1567.0
59,24,56231,1597.0
91,11,51902,1708.0
96,21,62645,1830.0
28,62,24471,372.0
94,12,39889,1353.0
45,61,25898,420.0
51,62,30643,493.0
76,92,30038,226.0
32,71,22723,280.0
94,33,49618,1314.0
97,23,39545,1216.0
48,35,45274,1136.0
64,12,46606,1504.0
50,21,41555,1191.0
63,12,49410,1587.0
26,52,35926,642.0
80,52,41455,824.0
62,34,33674,889.0
68,35,46872,1207.0
59,41,35671,811.0
86,53,36099,744.0
18,24,57756,1570.0
64,32,31215,835.0
37,12,45529,1427.0
44,12,33135,1067.0
73,12,40878,1348.0
48,53,27533,538.0
42,92,24324,151.0
60,32,24256,665.0
79,54,30400,638.0
87,21,49660,1469.0
58,21,48197,1381.0
92,12,32896,1140.0
57,71,19137,286.0
92,54,27678,614.0
89,24,33228,1034.0
49,34,37449,955.0
25,12,43083,1334.0
94,62,21222,439.0
18,24,33389,920.0
29,53,38441,689.0
61,92,28967,198.0
50,12,49279,1561.0
33,11,77347,2375.0
80,61,21173,415.0
59,23,49170,1409.0
50,41,26947,622.0
52,34,31548,822.0
51,31,28818,757.0
18,23,35809,984.0
49,52,34108,650.0
98,35,29354,848.0
19,54,29230,518.0
19,81,32943,251.0
90,24,54784,1610.0
28,21,45965,1272.0
60,22,37786,1107.0
18,24,31620,873.0
92,92,29850,252.0
61,53,30057,602.0
68,21,57248,1639.0
41,54,32184,604.0
41,62,24063,389.0
65,81,27401,291.0
58,61,23991,416.0
60,51,32574,642.0
35,72,27884,337.0
72,24,34924,1051.0
83,24,45487,1351.0
90,54,29786,646.0
99,32,26645,786.0
92,32,32229,905.0
42,11,56128,1753.0
45,22,43768,1242.0
50,12,45619,1451.0
44,82,36985,319.0
18,11,54537,1666.0
62,53,40314,775.0
43,81,24634,235.0
42,92,25247,154.0
43,92,22962,148.0
82,62,25897,481.0
76,32,31093,852.0
21,22,37152,1025.0
58,24,49765,1423.0
94,53,40019,823.0
99,23,52289,1559.0
76,35,34545,932.0
31,24,31795,899.0
41,35,49665,1227.0
51,34,45057,1136.0
50,63,27032,443.0
29,24,43780,1215.0
20,52,29058,517.0
33,12,28826,919.0
29,11,73233,2245.0
58,32,29226,778.0
65,62,28440,487.0
90,53,27530,608.0
38,21,42346,1192.0
80,24,53557,1561.0
87,71,28225,427.0
86,61,25913,488.0
51,12,47881,1521.0
88,12,27039,957.0
35,23,35446,1003.0
63,21,57934,1649.0
53,11,82822,2572.0
34,41,35480,766.0
75,41,28718,699.0
68,42,22709,567.0
31,41,34807,747.0
93,21,62479,1821.0
56,53,28122,562.0
80,51,30012,633.0
20,35,38899,940.0
38,52,44118,798.0
63,34,34997,921.0
38,71,27351,336.0
55,22,38708,1123.0
23,34,29436,725.0
55,22,52670,1496.0
79,23,50783,1485.0
89,81,28967,341.0
66,63,28279,487.0
88,11,39959,1345.0
23,31,35333,862.0
34,41,23166,519.0
23,23,47362,1301.0
67,24,45620,1328.0
54,61,19518,350.0
90,53,31717,678.0
89,52,28796,628.0
29,82,43692,339.0
97,41,34594,853.0
23,11,79443,2421.0
20,34,37973,919.0
33,71,26261,317.0
24,54,21098,391.0
89,31,34641,956.0
51,24,31278,919.0
95,21,38108,1174.0
23,23,52874,1448.0
72,31,32859,886.0
97,92,27204,252.0
36,12,30361,970.0
46,35,46511,1161.0
95,31,36772,1016.0
38,41,33819,739.0
20,32,32035,780.0
89,24,34149,1058.0
39,51,32500,606.0
52,52,41875,784.0
31,11,41471,1295.0
58,22,42554,1231.0
91,21,39652,1209.0
42,24,52377,1466.0
63,35,34784,916.0
83,24,42135,1261.0
69,41,26926,653.0
29,62,31371,466.0
47,23,37015,1065.0
83,92,27243,229.0
50,34,42693,1079.0
88,34,29014,823.0
40,53,27089,518.0
34,54,33398,613.0
89,81,33123,369.0
22,31,34026,830.0
59,35,31543,834.0
41,92,21359,139.0
19,21,64575,1753.0
91,24,37338,1147.0
90,81,31191,357.0
20,21,41316,1135.0
98,61,27849,534.0
86,42,28981,722.0
36,32,23837,616.0
46,91,32576,185.0
80,91,23812,212.0
34,34,43374,1068.0
84,54,32227,677.0
40,61,20554,340.0
84,33,9458,360.0
72,63,31430,539.0
34,61,28678,439.0
71,51,28670,596.0
77,71,29220,420.0
54,32,24918,671.0
21,54,21167,387.0
25,61,18378,286.0
59,32,25444,692.0
30,22,43697,1215.0
20,61,20823,310.0
89,24,31958,1000.0
27,91,27418,136.0
53,32,32721,851.0
54,81,27321,272.0
92,81,26982,333.0
53,23,31864,938.0
44,35,42581,1066.0
51,22,39567,1140.0
58,41,31766,731.0
53,34,31319,819.0
68,21,37914,1124.0
76,33,21881,637.0
97,12,28932,1029.0
37,52,47256,849.0
57,92,24918,178.0
20,21,47005,1286.0
50,91,30284,184.0
94,12,46435,1549.0
32,21,61159,1684.0
31,54,25525,477.0
89,62,30578,556.0
61,12,33583,1109.0
18,12,32496,1004.0
69,61,23350,426.0
61,52,40658,779.0
73,31,34243,920.0
63,35,38947,1013.0
83,22,41839,1254.0
42,32,33319,847.0
26,12,41463,1287.0
72,92,19980,186.0
44,82,37013,320.0
91,62,20981,431.0
62,33,47344,1208.0
30,12,42433,1322.0
29,23,53181,1466.0
95,22,40445,1236.0
27,72,23393,278.0
43,35,33373,850.0
33,51,31989,588.0
73,42,25057,622.0
95,11,64767,2101.0
52,24,48273,1373.0
80,92,28334,227.0
19,24,38101,1047.0
53,32,22309,608.0
70,81,31230,324.0
57,82,36620,339.0
94,62,28732,539.0
50,12,31885,1039.0
69,23,47586,1383.0
65,12,48468,1562.0
60,92,26973,189.0
86,21,40371,1219.0
65,92,28691,203.0
51,21,39328,1133.0
75,21,64413,1842.0
76,54,28357,599.0
37,35,49863,1225.0
55,82,26562,268.0
56,12,37582,1220.0
25,24,41211,1140.0
47,34,35569,908.0
27,34,39835,974.0
59,82,39447,361.0
60,11,63566,2006.0
32,11,61882,1909.0
55,21,58758,1658.0
75,24,57293,1652.0
94,82,36664,401.0
75,41,36152,848.0
41,21,49661,1392.0
68,32,25164,700.0
32,92,27862,146.0
90,54,26719,595.0
63,11,82201,2571.0
60,24,36019,1060.0
67,92,25609,197.0
93,61,20334,426.0
24,23,53073,1455.0
68,11,31083,1045.0
88,22,52459,1545.0
89,53,26572,591.0
76,23,51155,1490.0
70,12,40001,1316.0
25,61,21520,328.0
76,32,29179,807.0
50,81,29999,283.0
25,35,38475,939.0
84,54,30432,647.0
33,33,13991,381.0
51,24,48481,1377.0
47,41,33281,743.0
42,34,25783,671.0
48,54,21263,434.0
39,11,81455,2508.0
38,31,26317,677.0
87,22,42628,1281.0
29,32,24696,624.0
92,35,47946,1272.0
66,81,32205,324.0
75,51,32105,660.0
95,82,42622,442.0
75,61,19264,381.0
93,34,27958,807.0
77,63,27514,495.0
26,31,39693,969.0
18,21,62121,1686.0
54,35,43456,1103.0
75,34,41580,1095.0
57,92,28716,190.0
77,35,34301,928.0
99,32,29333,849.0
36,21,45440,1271.0
41,24,44401,1252.0
81,62,22598,436.0
63,12,29391,986.0
40,24,57166,1591.0
26,54,32454,584.0
42,24,45463,1282.0
49,32,22422,604.0
93,21,32027,1009.0
80,11,45459,1497.0
56,41,36158,816.0
28,21,32781,920.0
27,22,34087,953.0
80,32,29976,832.0
98,24,41518,1270.0
19,54,26544,474.0
95,21,52539,1559.0
99,24,45765,1385.0
63,52,47264,892.0
73,21,51635,1498.0
77,24,46083,1357.0
69,54,29870,612.0
95,81,32510,375.0
77,21,38838,1164.0
26,11,35563,1110.0
46,21,38365,1099.0
68,34,35733,947.0
35,53,39404,715.0
43,23,30730,891.0
32,32,29471,740.0
66,81,23629,267.0
72,23,31087,948.0
23,91,31863,144.0
94,35,33311,933.0
46,24,48349,1365.0
98,92,28680,258.0
19,54,32997,581.0
70,81,25419,286.0
95,51,25778,587.0
34,21,34502,976.0
49,92,27345,172.0
90,32,28748,820.0
63,52,32801,651.0
48,54,28399,553.0
25,52,29192,528.0
84,52,27014,590.0
96,11,77776,2493.0
59,81,34621,329.0
99,22,45391,1375.0
93,41,23699,628.0
80,35,39495,1054.0
23,42,29792,634.0
39,92,26077,151.0
53,62,32829,526.0
20,23,49255,1346.0
67,22,34372,1028.0
54,24,37748,1096.0
39,52,35009,648.0
29,32,22231,567.0
38,54,22064,431.0
22,24,54859,1499.0
48,82,40087,347.0
51,12,42037,1346.0
48,42,31539,710.0
63,21,41478,1211.0
49,12,49078,1554.0
51,35,35375,910.0
68,34,36622,967.0
49,35,51316,1279.0
33,54,25845,485.0
71,24,57566,1653.0
43,21,56013,1565.0
51,61,23185,394.0
65,32,33055,879.0
87,11,62301,2014.0
92,35,44158,1183.0
52,34,26272,699.0
28,24,47834,1322.0
41,12,49495,1553.0
92,23,43571,1315.0
94,11,43885,1473.0
68,22,53562,1541.0
70,21,44809,1311.0
88,11,82715,2628.0
59,21,43620,1261.0
21,35,28139,691.0
97,72,26602,427.0
47,81,36811,323.0
36,24,47093,1315.0
36,61,29278,450.0
25,12,38789,1205.0
23,62,21093,319.0
30,81,27256,231.0
83,22,42590,1274.0
28,24,55710,1532.0
32,34,39640,978.0
66,35,44401,1146.0
84,53,27310,595.0
19,81,23495,188.0
73,21,34178,1033.0
94,81,25578,327.0
32,11,43005,1343.0
86,81,23090,297.0
19,34,41424,998.0
71,34,42185,1102.0
91,32,31851,894.0
80,61,23960,452.0
43,23,51718,1450.0
39,35,34097,860.0
55,92,29706,190.0
33,82,27950,241.0
99,82,41460,441.0
33,31,38270,947.0
88,54,29400,636.0
75,61,25814,469.0
62,81,30733,308.0
41,32,27160,702.0
77,24,59704,1720.0
53,12,40336,1298.0
56,24,50136,1430.0
97,35,43641,1179.0
87,54,23134,530.0
94,61,24355,481.0
70,35,46973,1212.0
53,24,34994,1021.0
97,35,43358,1173.0
37,72,32525,386.0
88,22,36280,1114.0
82,92,22282,210.0
93,63,26875,513.0
76,52,27559,585.0
23,92,22412,113.0
27,35,40228,983.0
52,41,27966,645.0
46,53,40340,749.0
28,92,20954,116.0
70,35,39560,1039.0
24,35,32196,791.0
29,41,24171,531.0
22,24,61036,1664.0
64,22,35177,1044.0
90,34,34618,957.0
19,12,27911,868.0
27,41,28469,614.0
48,11,73892,2296.0
27,24,36808,1026.0
60,24,59062,1674.0
49,51,24540,490.0
72,22,50348,1462.0
20,24,39715,1092.0
86,32,25977,749.0
71,92,25565,203.0
45,21,60156,1679.0
51,52,33300,640.0
47,51,24211,481.0
72,32,30401,829.0
72,92,22294,194.0
42,62,30801,480.0
93,81,25674,326.0
30,11,74717,2291.0
34,24,60625,1673.0
62,24,55146,1573.0
62,12,46297,1492.0
99,24,55065,1633.0
38,22,32247,923.0
73,21,62917,1799.0
68,53,41377,802.0
76,22,39341,1175.0
62,31,35596,933.0
58,22,47696,1368.0
44,23,49443,1391.0
32,41,24148,536.0
73,62,21405,407.0
53,33,15545,451.0
71,53,41080,803.0
37,54,27552,520.0
52,24,35746,1039.0
93,24,36925,1139.0
34,91,25678,142.0
31,92,20287,119.0
96,72,30324,463.0
51,22,44822,1280.0
58,12,42684,1377.0
97,53,30715,673.0
77,12,34467,1162.0
72,32,30762,837.0
94,35,42797,1155.0
79,11,69449,2215.0
31,32,23975,611.0
89,31,35857,984.0
48,53,39891,744.0
31,41,25571,563.0
49,24,58660,1645.0
25,81,34071,268.0
74,12,27164,938.0
54,22,53131,1506.0
93,35,46484,1239.0
78,61,25720,472.0
64,24,51231,1472.0
70,22,51718,1495.0
59,11,76491,2393.0
58,22,38899,1133.0
27,54,26000,478.0
32,35,27345,691.0
27,54,29441,535.0
91,52,30055,652.0
39,32,24326,632.0
45,81,23239,229.0
60,81,31829,312.0
98,12,49752,1655.0
65,41,32848,765.0
58,92,30018,196.0
63,22,47700,1377.0
57,12,34824,1139.0
38,35,44201,1094.0
65,24,59369,1691.0
98,35,29771,857.0
83,31,34660,947.0
45,34,24605,649.0
55,34,26887,719.0
77,81,28241,316.0
85,32,32993,911.0
42,22,31650,914.0
33,22,35406,999.0
59,34,25856,701.0
76,23,39450,1178.0
68,81,32741,331.0
68,34,37358,985.0
40,12,39106,1239.0
71,82,31237,326.0
60,21,48046,1381.0
70,61,20243,386.0
40,71,21188,278.0
26,51,29803,540.0
63,92,24249,185.0
88,92,22487,221.0
82,71,22151,358.0
76,33,18994,569.0
82,35,49535,1292.0
97,35,52251,1380.0
27,35,47785,1159.0
49,52,32746,627.0
50,81,23181,237.0
75,11,61986,1984.0
19,51,25420,455.0
30,35,28686,719.0
52,91,28474,181.0
84,54,23712,535.0
46,34,41461,1044.0
18,54,23473,421.0
99,34,36841,1024.0
22,61,20448,309.0
87,35,50310,1318.0
23,51,32692,583.0
82,11,40882,1363.0
70,12,42320,1386.0
84,41,24890,637.0
32,23,38877,1090.0
45,34,39524,997.0
98,32,28420,826.0
57,34,35248,917.0
70,54,25336,538.0
79,71,23662,368.0
37,62,29416,453.0
96,35,41072,1118.0
85,54,29735,637.0
96,34,25232,748.0
38,21,59786,1657.0
22,34,41308,1000.0
74,31,37787,1005.0
69,81,24843,280.0
73,11,80741,2543.0
33,22,47860,1331.0
42,33,26483,687.0
94,52,28551,632.0
54,11,81433,2532.0
51,54,29745,580.0
59,51,27840,562.0
81,52,45995,901.0
66,34,24266,676.0
57,53,25201,515.0
91,11,42724,1433.0
88,23,45103,1349.0
38,32,21594,567.0
19,72,27367,305.0
26,82,26126,217.0
21,12,45615,1403.0
69,35,26635,736.0
87,51,24333,550.0
84,52,26968,589.0
93,21,48516,1448.0
77,34,24491,699.0
32,61,22316,350.0
95,21,47124,1414.0
49,54,25737,510.0
99,81,30278,366.0
41,21,64619,1791.0
30,33,19361,501.0
99,35,43391,1177.0
93,35,34030,949.0
43,22,43138,1222.0
80,21,35757,1086.0
63,24,57202,1630.0
36,22,44310,1241.0
79,21,58021,1678.0
80,21,48971,1439.0
88,34,32988,916.0
24,54,32545,582.0
80,21,41981,1252.0
98,92,26078,250.0
49,11,72760,2264.0
66,81,26491,286.0
61,35,33329,879.0
87,51,31810,675.0
31,21,61857,1701.0
48,11,39738,1272.0
64,63,27316,470.0
78,21,49772,1457.0
54,34,30477,801.0
20,32,30077,735.0
79,92,22848,207.0
56,34,37776,974.0
66,22,53205,1528.0
25,34,27264,677.0
38,72,32448,387.0
28,35,52870,1280.0
70,34,39819,1045.0
39,35,50710,1248.0
29,33,40788,1000.0
83,54,32703,683.0
40,91,28579,161.0
43,24,30731,891.0
86,24,49150,1454.0
90,54,28146,619.0
89,22,49614,1471.0
33,24,54893,1518.0
41,92,24882,151.0
42,35,42647,1065.0
77,54,30132,630.0
30,41,29826,646.0
78,32,27324,767.0
64,72,26344,370.0
99,82,42800,450.0
75,52,35775,721.0
68,61,28813,497.0
49,34,43012,1085.0
38,32,31520,798.0
78,53,32812,676.0
94,21,50798,1511.0
99,11,82755,2647.0
59,12,30885,1024.0
75,71,24231,367.0
43,53,28794,551.0
46,81,25077,243.0
43,35,48041,1192.0
18,22,34746,956.0
55,23,45382,1301.0
24,34,27375,678.0
40,41,34622,759.0
80,52,26903,581.0
62,31,39990,1036.0
18,82,41313,305.0
55,21,50461,1437.0
84,51,27733,602.0
52,54,28005,553.0
99,12,38202,1311.0
92,71,24216,395.0
28,21,43466,1205.0
54,11,85104,2643.0
48,92,23140,157.0
47,22,50016,1412.0
77,21,46428,1366.0
59,35,51792,1306.0
89,35,29298,831.0
90,32,27963,802.0
46,22,48871,1379.0
86,81,25106,310.0
80,81,32052,347.0
27,11,42844,1330.0
75,91,25603,210.0
95,23,30831,980.0
47,35,43018,1082.0
55,21,49548,1412.0
99,34,30697,881.0
22,21,45197,1241.0
99,54,29517,656.0
29,61,23685,364.0
95,61,26446,510.0
84,31,27991,793.0
63,51,26659,549.0
27,34,43115,1051.0
59,32,31687,837.0
46,51,24204,480.0
92,12,46748,1555.0
77,23,35084,1063.0
38,12,48245,1510.0
43,32,30364,780.0
35,24,32928,936.0
66,35,34587,917.0
29,35,46622,1136.0
29,23,31385,885.0
21,21,43945,1206.0
27,41,34821,741.0
43,24,33797,972.0
99,21,61538,1806.0
39,12,38678,1225.0
75,24,30966,950.0
74,24,40136,1193.0
27,21,40623,1128.0
84,35,50081,1308.0
69,52,32200,651.0
48,34,44546,1119.0
91,35,32971,920.0
28,53,29321,535.0
97,81,31787,373.0
65,23,41031,1202.0
49,12,35614,1150.0
70,34,37420,989.0
32,31,28475,717.0
35,81,34426,287.0
96,71,26931,429.0
39,23,51014,1425.0
62,21,47767,1377.0
56,34,39642,1018.0
94,21,53162,1574.0
31,21,53297,1472.0
46,33,20944,565.0
37,24,40419,1139.0
50,11,57856,1819.0
36,51,25929,492.0
59,35,46633,1186.0
28,22,37345,1042.0
83,91,28384,232.0
95,52,30752,670.0
99,72,31400,479.0
56,41,33631,765.0
72,34,44529,1159.0
40,35,27293,703.0
31,51,32194,588.0
86,91,29669,242.0
23,24,61522,1678.0
43,34,34784,883.0
20,92,21221,104.0
67,22,41139,1208.0
97,54,21198,514.0
64,22,36660,1084.0
82,51,31610,663.0
75,52,34436,698.0
65,21,41955,1227.0
82,11,58709,1897.0
29,33,35642,879.0
54,34,28588,757.0
52,33,5075,205.0
76,22,32805,1001.0
50,32,28950,758.0
21,61,19299,292.0
91,61,23844,469.0
52,24,34504,1006.0
44,34,32396,829.0
74,31,32799,888.0
67,11,33395,1113.0
57,34,26380,710.0
68,21,33200,998.0
49,34,36482,932.0
50,52,35648,677.0
79,34,37453,1005.0
76,54,26241,564.0
75,21,40121,1194.0
38,34,27723,710.0
97,54,26629,605.0
90,31,28920,824.0
53,24,58714,1654.0
99,62,31439,584.0
27,81,30657,249.0
58,35,50149,1266.0
47,92,19707,144.0
78,52,33976,696.0
79,52,27572,591.0
34,21,62786,1730.0
83,21,54764,1598.0
71,11,51872,1674.0
23,81,26125,212.0
86,42,30407,751.0
84,22,51359,1509.0
25,22,51978,1427.0
66,23,45723,1329.0
18,54,26187,466.0
78,33,38465,1027.0
42,34,38166,960.0
50,54,29255,570.0
47,35,31676,817.0
18,81,36719,274.0
46,35,36344,924.0
75,35,50378,1300.0
81,81,33229,356.0
70,22,44145,1293.0
53,12,35228,1145.0
34,54,23039,440.0
84,32,33606,924.0
58,11,78585,2454.0
90,41,27170,693.0
35,22,50747,1411.0
57,35,38193,986.0
32,24,43408,1210.0
25,21,58194,1593.0
72,31,28542,785.0
45,24,57313,1603.0
89,21,56996,1668.0
37,11,79691,2452.0
52,62,26964,446.0
89,61,30533,555.0
30,21,55364,1526.0
38,35,53001,1300.0
29,52,31592,574.0
80,12,31135,1067.0
88,54,30895,661.0
36,92,25811,146.0
42,54,31275,591.0
94,92,29437,254.0
85,21,45706,1360.0
33,81,27574,238.0
45,35,27599,718.0
99,24,33853,1067.0
55,82,31884,304.0
92,21,43858,1322.0
98,24,47730,1436.0
64,35,26715,730.0
65,32,32720,871.0
78,81,23128,284.0
83,11,56655,1837.0
39,35,47723,1178.0
70,61,30202,519.0
23,62,24015,358.0
71,51,32223,655.0
51,52,29980,584.0
41,82,39494,331.0
38,52,40815,743.0
21,24,30097,837.0
45,12,29442,958.0
70,11,72045,2278.0
48,12,41243,1317.0
61,21,48865,1404.0
65,92,19554,173.0
57,91,24698,177.0
44,81,28725,264.0
29,61,22258,345.0
80,81,26960,313.0
46,81,35328,312.0
27,11,36538,1141.0
99,23,34584,1087.0
39,61,27075,426.0
57,21,44013,1268.0
51,54,24793,498.0
55,71,19378,285.0
74,23,35673,1074.0
66,52,34592,686.0
24,21,59937,1638.0
20,21,37881,1043.0
81,52,43383,858.0
82,34,38519,1035.0
65,24,30011,908.0
50,92,20825,152.0
31,32,30787,770.0
27,34,34063,839.0
34,34,41297,1020.0
95,35,48607,1292.0
86,34,36069,984.0
70,21,56612,1626.0
28,11,49028,1517.0
27,34,24284,611.0
48,54,28916,561.0
42,53,27085,521.0
83,41,33471,807.0
29,72,22735,275.0
29,22,48436,1339.0
71,52,30717,630.0
49,12,47282,1500.0
27,81,30548,248.0
21,35,51073,1226.0
42,12,45774,1443.0
48,34,38367,975.0
33,52,41398,744.0
20,52,27665,494.0
73,91,32526,230.0
65,23,38563,1136.0
96,21,52897,1570.0
25,52,44582,784.0
55,22,49130,1401.0
65,12,31216,1044.0
74,34,27642,768.0
60,31,42064,1081.0
96,23,38203,1178.0
51,92,25329,169.0
64,32,27459,747.0
37,41,30751,676.0
21,35,51779,1243.0
83,11,86425,2731.0
71,21,39844,1180.0
61,62,30295,505.0
48,22,37809,1088.0
94,11,43843,1471.0
41,12,40823,1293.0
45,92,28194,168.0
31,92,25280,135.0
92,92,19361,217.0
25,53,33510,600.0
36,81,34005,286.0
56,12,41205,1329.0
68,12,33450,1116.0
46,35,41252,1039.0
29,21,44585,1237.0
25,23,31241,874.0
90,22,46570,1391.0
21,35,42999,1038.0
69,62,30319,519.0
86,12,43113,1436.0
59,12,41100,1331.0
63,32,28566,771.0
60,61,24110,421.0
98,54,30052,664.0
81,35,30656,850.0
18,41,25250,535.0
83,35,43676,1157.0
49,22,49048,1389.0
66,23,32299,971.0
45,62,32567,509.0
62,35,29794,798.0
24,34,35651,871.0
90,35,31483,884.0
98,61,18870,414.0
66,54,27816,573.0
39,34,40965,1020.0
66,22,35416,1054.0
41,81,31163,276.0
85,62,25410,480.0
22,81,25505,206.0
28,24,37062,1034.0
73,34,31358,853.0
27,62,26600,399.0
37,32,26640,683.0
41,41,32862,725.0
43,21,50193,1410.0
61,34,32394,857.0
22,31,43282,1046.0
62,11,81068,2535.0
79,24,61198,1763.0
32,34,35261,876.0
83,52,26728,583.0
94,24,32969,1035.0
50,91,29182,180.0
37,21,58965,1634.0
92,34,44494,1191.0
28,61,27327,411.0
36,81,29677,257.0
31,35,37801,933.0
26,54,23331,432.0
42,41,29287,655.0
54,53,37353,712.0
66,34,43072,1115.0
65,52,34816,688.0
22,61,20029,303.0
95,92,24671,240.0
24,52,45339,795.0
88,41,27351,693.0
47,54,23699,473.0
90,71,25880,408.0
45,53,42044,775.0
97,52,32238,698.0
18,81,28697,221.0
91,35,30298,858.0
24,21,52987,1452.0
44,33,44906,1121.0
55,53,41487,783.0
55,31,43190,1099.0
32,54,30318,558.0
99,54,32549,707.0
39,53,32856,612.0
97,34,32315,915.0
30,34,30936,771.0
20,41,24317,519.0
75,53,33548,684.0
83,12,36589,1236.0
82,61,19476,396.0
31,81,28240,239.0
57,24,43290,1249.0
91,34,38910,1059.0
49,92,30159,182.0
65,53,29931,607.0
75,81,35556,362.0
62,92,24802,186.0
28,24,60996,1673.0
84,82,27988,326.0
64,21,38111,1122.0
80,21,56509,1640.0
64,23,51761,1486.0
83,91,27328,229.0
21,42,28029,595.0
73,22,40238,1194.0
44,11,38441,1226.0
54,34,42522,1082.0
